clock_time,speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,x,time,ex_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed,hr
14:36:49,5.1,1.1,30.2,1543,1177,0.76,35,906,32,72.7,96,41,NA,11.716666666666669,10.833333333333334,4,5.2,1,-4.166666666666666,1.408333333333334,118.22947000582411
14:36:51,5.2,1.1,33.6,1717,1386,0.81,36,1065,38.5,67.1,97,40,NA,11.75,10.866666666666667,4,5.2,1,-4.133333333333333,1.4266666666666672,118.3547061752988
14:36:52,5.1,1.1,30.2,1544,1283,0.83,41,884,36.1,69.2,97,40,NA,11.766666666666667,10.883333333333333,4,5.2,1,-4.116666666666667,1.4358333333333335,119.5295014048288
14:36:54,5.2,1.1,30.2,1542,1290,0.84,38,941,35.5,69.7,99,40,NA,11.8,10.916666666666666,4,5.2,1,-4.083333333333334,1.4541666666666666,119.40594059405942
14:36:56,5.1,1.1,30.1,1539,1313,0.85,36,1088,38.8,66.8,99,41,NA,11.833333333333334,10.95,4,5.2,1,-4.050000000000001,1.4725,118.58448558706351
14:36:57,5.2,1.1,25,1279,1101,0.86,38,824,31.7,72.9,100,40,NA,11.85,10.966666666666669,4,5.2,1,-4.033333333333333,1.4816666666666674,120.97216745864955
14:36:59,5.1,1.1,27.5,1402,1198,0.85,41,850,34.5,70.5,101,39,NA,11.883333333333333,11,4,5.2,1,-4,1.5000000000000004,123.58511378485245
14:37:00,5.1,1.1,29.3,1498,1295,0.86,36,1003,36.2,69,99,40,NA,11.9,11.016666666666667,4,5.2,1,-3.983333333333333,1.5091666666666677,124.4818636122984
14:37:02,5.2,1.1,25.7,1310,1130,0.86,37,885,33,71.8,100,40,NA,11.933333333333334,11.05,4,5.2,1,-3.9499999999999993,1.5275000000000007,90.75978379438405
14:37:03,5.1,1.1,30.5,1560,1368,0.88,41,919,38,67.5,100,40,NA,11.95,11.066666666666666,4,5.2,1,-3.9333333333333336,1.536666666666667,119.88311097271792
14:37:05,5.2,1.1,27.1,1384,1210,0.87,43,829,35.3,69.8,99,41,NA,11.983333333333333,11.1,4,5.2,1,-3.9,1.5550000000000002,119.05511811023622
14:37:07,5.1,1.1,25.4,1300,1138,0.88,30,1047,31.7,72.9,101,40,NA,12.016666666666667,11.133333333333333,4,5.2,1,-3.866666666666667,1.5733333333333337,120.97560975609755
14:37:08,5.3,1.1,20.6,1054,892,0.85,46,607,27.8,76.3,100,40,NA,12.033333333333331,11.15,4,5.2,1,-3.85,1.5825000000000005,121.47540983606558
14:37:09,5.2,1.1,31.3,1601,1377,0.86,44,863,38.1,67.4,97,41,NA,12.05,11.166666666666666,4,5.2,1,-3.833333333333334,1.5916666666666668,120.98003585497031
14:37:11,5.2,1.1,26.9,1372,1199,0.87,36,952,33.8,71.1,99,41,NA,12.083333333333334,11.2,4,5.2,1,-3.8000000000000007,1.61,59.40594059405941
14:37:13,5.2,1.1,25.3,1291,1065,0.82,35,833,29.4,74.9,98,41,NA,12.116666666666667,11.233333333333333,4,5.2,1,-3.766666666666667,1.6283333333333334,115.85774994408409
14:37:15,5.2,1.1,25.8,1319,1097,0.83,26,1156,29.6,74.7,98,41,NA,12.15,11.266666666666667,4,5.2,1,-3.733333333333333,1.6466666666666674,118.59375
14:37:17,5.2,1.1,25.5,1305,1062,0.81,36,820,29.6,74.7,96,42,NA,12.183333333333334,11.3,4,5.2,1,-3.6999999999999993,1.665000000000001,120.51302734532548
14:37:18,5.3,1.1,27.7,1417,1167,0.82,36,900,32,72.7,96,41,NA,12.2,11.316666666666666,4,5.2,1,-3.6833333333333336,1.6741666666666668,121.09979633401221
14:37:21,5.2,1.1,26.7,1364,1111,0.81,28,1014,28.8,75.3,95,42,NA,12.25,11.366666666666667,4,5.2,1,-3.633333333333333,1.701666666666667,121.95575385759435
14:37:22,5.1,1.1,27.1,1385,1101,0.8,31,913,28.5,75.6,93,43,NA,12.266666666666667,11.383333333333333,4,5.2,1,-3.616666666666667,1.7108333333333334,121.58366730175416
14:37:24,5.1,1.1,28.8,1469,1158,0.79,35,930,32.8,71.9,97,41,NA,12.3,11.416666666666666,4,5.2,1,-3.583333333333334,1.7291666666666667,121.9759105840547
14:37:26,5.2,1.1,34,1734,1417,0.82,30,1229,36.3,68.9,96,42,NA,12.333333333333334,11.45,4,5.2,1,-3.5500000000000007,1.7475,117.0591456736035
14:37:28,5.1,1.1,24.6,1254,1028,0.82,36,782,27.8,76.3,95,42,NA,12.366666666666667,11.483333333333333,4,5.2,1,-3.5166666666666675,1.7658333333333334,118.23589711729622
14:37:30,5.3,1.1,28.8,1472,1226,0.83,35,1005,35.1,70,100,40,NA,12.4,11.516666666666667,4,5.2,1,-3.4833333333333325,1.7841666666666676,118.94376989272664
14:37:32,5.1,1.1,21.9,1120,951,0.85,23,1089,24.8,78.8,97,42,NA,12.433333333333334,11.55,4,5.2,1,-3.4499999999999993,1.8025000000000009,119.40594059405942
14:37:34,5.2,1.1,24.1,1230,1011,0.82,30,915,27.3,76.7,94,43,NA,12.466666666666669,11.583333333333334,4,5.2,1,-3.416666666666666,1.820833333333334,120.36120433638362
14:37:36,5.2,1.1,21.3,1090,876,0.8,29,862,25,78.7,94,42,NA,12.5,11.616666666666667,4,5.2,1,-3.383333333333333,1.8391666666666673,120.72483482316363
14:37:38,5.2,1.1,39.2,2003,1552,0.77,36,1088,39.1,66.6,92,43,NA,12.533333333333331,11.65,4,5.2,1,-3.3499999999999996,1.8575000000000008,120.0019200307205
14:37:39,5.2,1.1,39,1991,1618,0.81,45,1032,46.9,59.9,98,40,NA,12.55,11.666666666666666,4,5.2,1,-3.333333333333334,1.8666666666666667,120.00768049155147
14:37:41,5.2,1.1,28.2,1441,1253,0.87,37,1006,37.3,68.2,100,39,NA,12.583333333333334,11.7,4,5.2,1,-3.3000000000000007,1.885,118.12671493016262
14:37:43,5.1,1.1,29.2,1492,1310,0.88,35,1026,36.2,69,100,40,NA,12.616666666666667,11.733333333333333,4,5.2,1,-3.2666666666666675,1.903333333333333,117.42087686510004
14:37:44,5.2,1.1,24.1,1232,1068,0.87,36,853,30.3,74.1,98,41,NA,12.633333333333333,11.75,4,5.2,1,-3.25,1.9125000000000003,118.9325538084349
14:37:46,5.1,1.1,31,1584,1362,0.86,35,1053,36.7,68.6,98,41,NA,12.666666666666666,11.783333333333331,4,5.2,1,-3.216666666666667,1.9308333333333336,117.87864752200093
14:37:47,5.2,1.1,28.4,1452,1252,0.86,43,842,36.4,68.9,99,40,NA,12.683333333333334,11.8,4,5.2,1,-3.1999999999999993,1.9400000000000008,119.04808771135563
14:37:49,5.2,1.1,25.5,1305,1153,0.88,34,1007,34.7,70.3,102,39,NA,12.716666666666669,11.833333333333334,4,5.2,1,-3.166666666666666,1.958333333333334,121.45748987854252
14:37:51,5.3,1.1,23,1172,996,0.85,26,992,26,77.8,97,42,NA,12.75,11.866666666666667,4,5.2,1,-3.133333333333333,1.9766666666666672,121.46545365134006
14:37:53,5.1,1.1,29.3,1497,1254,0.84,36,966,34.5,70.5,98,41,NA,12.783333333333331,11.9,4,5.2,1,-3.0999999999999996,1.9950000000000008,120.24096385542168
14:37:56,5.2,1.1,26.4,1350,1157,0.86,20,1522,30.1,74.2,98,42,NA,12.833333333333334,11.95,4,5.2,1,-3.0500000000000007,2.0225,118.93909626719056
14:37:58,5.1,1.1,30.4,1554,1263,0.81,42,789,33.1,71.7,94,43,NA,12.866666666666667,11.983333333333333,4,5.2,1,-3.0166666666666675,2.0408333333333335,119.8859825620389
14:37:59,3.9,1.1,24.1,1230,1020,0.83,38,739,27.7,76.3,95,42,NA,12.883333333333333,12,5,3.7,1,-3,2.0500000000000003,120.36120433638362
14:38:01,3.7,1.1,27.1,1382,1141,0.83,38,811,30.8,73.7,96,42,NA,12.916666666666666,12.033333333333331,5,3.7,1,-2.966666666666667,2.068333333333334,121.22003681497415
14:38:03,3.7,1.1,19.5,995,810,0.81,29,745,21.3,81.8,93,44,NA,12.95,12.066666666666666,5,3.7,1,-2.9333333333333336,2.086666666666667,119.42959001782532
14:38:05,3.7,1.1,25,1276,1032,0.81,25,1096,27.2,76.8,95,43,NA,12.983333333333333,12.1,5,3.7,1,-2.9000000000000004,2.1050000000000004,115.16696631200448
14:38:07,3.7,1.1,27.1,1384,1139,0.82,31,945,29.5,74.8,96,42,NA,13.016666666666667,12.133333333333333,5,3.7,1,-2.866666666666667,2.1233333333333335,113.96843950905902
14:38:13,3.8,1.1,16.7,853,724,0.85,11,1711,18.6,84.1,86,49,NA,13.116666666666667,12.233333333333333,5,3.7,1,-2.7666666666666675,2.1783333333333332,116.05806644717151
14:38:15,3.7,1.1,28.2,1441,1106,0.77,28,1003,27.9,76.2,90,46,NA,13.15,12.266666666666667,5,3.7,1,-2.7333333333333325,2.196666666666667,105.26348188206182
14:38:17,3.7,1.1,27.1,1383,1079,0.78,26,1072,27.9,76.2,93,43,NA,13.183333333333334,12.3,5,3.7,1,-2.6999999999999993,2.2150000000000007,109.1139943657501
14:38:20,3.7,1.1,26.3,1344,1073,0.8,25,1118,28.4,75.7,96,42,NA,13.233333333333333,12.35,5,3.7,1,-2.6500000000000004,2.2425,108.79643329190586
14:38:22,3.5,1.1,24.9,1271,1019,0.8,27,984,26.5,77.4,94,42,NA,13.266666666666667,12.383333333333333,5,3.7,1,-2.616666666666667,2.2608333333333333,109.09090909090908
14:38:24,3.7,1.1,23.7,1211,1008,0.83,28,1010,28.1,76,98,41,NA,13.3,12.416666666666666,5,3.7,1,-2.583333333333334,2.279166666666667,100.01361296398677
14:38:26,3.7,1.1,21.1,1075,925,0.86,24,1048,25.7,78.1,100,41,NA,13.333333333333334,12.45,5,3.7,1,-2.5500000000000007,2.2975,94.56411581185542
14:38:28,3.5,1.1,24,1228,1073,0.87,30,982,29.5,74.8,99,41,NA,13.366666666666667,12.483333333333333,5,3.7,1,-2.5166666666666675,2.315833333333333,98.19967266775778
14:38:31,3.5,1.1,17.9,914,800,0.88,23,966,22,81.2,99,42,NA,13.416666666666666,12.533333333333331,5,3.7,1,-2.466666666666667,2.3433333333333337,106.57193605683838
14:38:33,3.5,1.1,21.4,1095,954,0.87,26,1032,26.5,77.4,99,42,NA,13.45,12.566666666666666,5,3.7,1,-2.4333333333333336,2.361666666666667,101.61062738754862
14:38:35,3.7,1.1,21.1,1079,947,0.88,30,869,26.2,77.6,100,41,NA,13.483333333333333,12.6,5,3.7,1,-2.4000000000000004,2.38,94.04596656307197
14:38:38,3.7,1.1,20.3,1039,923,0.89,27,929,25.4,78.3,99,42,NA,13.533333333333331,12.65,5,3.7,1,-2.3499999999999996,2.4075000000000006,103.38686218053371
14:38:40,3.5,1.1,21.1,1077,943,0.88,28,932,26.4,77.5,100,41,NA,13.566666666666666,12.683333333333334,5,3.7,1,-2.3166666666666664,2.4258333333333337,104.16666666666667
14:38:42,3.5,1.1,20.3,1038,934,0.9,30,919,27.2,76.8,101,41,NA,13.6,12.716666666666669,5,3.7,1,-2.283333333333333,2.444166666666667,98.04576002819617
14:38:44,3.8,1.1,20.4,1041,960,0.92,31,846,26.4,77.4,102,40,NA,13.633333333333333,12.75,5,3.7,1,-2.25,2.4625000000000004,95.69377990430623
14:38:46,3.5,1.1,19.2,981,909,0.93,32,830,26.2,77.6,102,40,NA,13.666666666666666,12.783333333333331,5,3.7,1,-2.216666666666667,2.480833333333334,96.15384615384616
14:38:48,3.5,1.1,17.4,888,829,0.93,30,802,24.4,79.1,103,40,NA,13.7,12.816666666666666,5,3.7,1,-2.1833333333333336,2.4991666666666665,99.44469161434904
14:38:50,3.7,1.1,18.9,965,913,0.95,31,825,25.7,78.1,104,39,NA,13.733333333333333,12.85,5,3.7,1,-2.1500000000000004,2.5175,99.6510147036933
14:38:51,3.7,1.1,18.8,962,900,0.94,30,872,26.4,77.4,103,40,NA,13.75,12.866666666666667,5,3.7,1,-2.133333333333333,2.5266666666666673,101.10101015836602
14:38:53,3.5,1.1,16.5,840,783,0.93,30,756,22.8,80.5,102,40,NA,13.783333333333331,12.9,5,3.7,1,-2.0999999999999996,2.545000000000001,101.64735854578005
14:38:56,3.7,1.1,17.6,901,849,0.94,27,875,24,79.5,104,40,NA,13.833333333333334,12.95,5,3.7,1,-2.0500000000000007,2.5725,92.27648427304193
14:38:58,3.8,1.1,17.2,877,819,0.93,25,914,22.7,80.6,103,40,NA,13.866666666666667,12.983333333333333,5,3.7,1,-2.0166666666666675,2.5908333333333333,93.64841666971037
14:39:01,3.7,1.1,16.6,847,760,0.9,23,970,22.3,80.9,100,42,NA,13.916666666666666,13.033333333333331,5,3.7,1,-1.9666666666666668,2.6183333333333336,101.35858166471198
14:39:03,3.5,1.1,15,766,685,0.89,29,726,21.4,81.7,101,41,NA,13.95,13.066666666666666,5,3.7,1,-1.9333333333333336,2.6366666666666667,101.01124614547433
14:39:05,3.7,1.1,16.2,830,729,0.88,25,844,21.4,81.7,99,42,NA,13.983333333333333,13.1,5,3.7,1,-1.9000000000000004,2.655,90.09009009009009
14:39:08,3.5,1.1,16.5,843,743,0.88,22,940,21,82.1,99,42,NA,14.033333333333331,13.15,5,3.7,1,-1.8499999999999996,2.682500000000001,97.8011350351776
14:39:10,3.7,1.1,17.4,887,743,0.84,23,936,21.7,81.5,99,42,NA,14.066666666666666,13.183333333333334,5,3.7,1,-1.8166666666666664,2.7008333333333336,100.84033613445379
14:39:13,3.7,1.1,19.1,978,828,0.85,23,996,23.3,80.1,100,41,NA,14.116666666666667,13.233333333333333,5,3.7,1,-1.7666666666666675,2.728333333333333,100.16945751298803
14:39:16,3.7,1.1,17.8,907,753,0.83,21,1029,21.2,81.9,97,43,NA,14.166666666666666,13.283333333333331,5,3.7,1,-1.7166666666666668,2.755833333333334,101.52545866831582
14:39:18,3.7,1.1,19.4,990,842,0.85,28,893,24.9,78.7,100,40,NA,14.2,13.316666666666666,5,3.7,1,-1.6833333333333336,2.774166666666667,103.80622837370242
14:39:20,3.7,1.1,20,1022,888,0.87,30,847,25.7,78.1,102,39,NA,14.233333333333333,13.35,5,3.7,1,-1.6500000000000004,2.7925,99.75896420950212
14:39:22,3.7,1.1,21.1,1078,958,0.89,32,856,27.8,76.3,102,39,NA,14.266666666666667,13.383333333333333,5,3.7,1,-1.6166666666666671,2.8108333333333335,96.93053311793214
14:39:24,3.7,1.1,16.2,827,735,0.89,31,735,22.5,80.8,102,40,NA,14.3,13.416666666666666,5,3.7,1,-1.583333333333334,2.8291666666666666,91.32420091324201
14:39:26,3.7,1.1,16.3,834,749,0.9,28,781,22.1,81.1,102,40,NA,14.333333333333334,13.45,5,3.7,1,-1.5500000000000007,2.8475,92.5925925925926
14:39:28,3.7,1.1,19,970,868,0.89,30,848,25.2,78.5,101,41,NA,14.366666666666667,13.483333333333333,5,3.7,1,-1.5166666666666675,2.8658333333333332,99.37070702916137
14:39:31,3.5,1.1,15.9,814,725,0.89,23,942,21.2,81.8,102,40,NA,14.416666666666666,13.533333333333331,5,3.7,1,-1.4666666666666668,2.8933333333333335,93.18072289156626
14:39:33,3.5,1.1,16,815,711,0.87,28,779,21.8,81.3,101,40,NA,14.45,13.566666666666666,5,3.7,1,-1.4333333333333336,2.911666666666667,92.02540578687368
14:39:35,3.7,1.1,18.5,947,838,0.89,28,826,23.4,80,101,40,NA,14.483333333333333,13.6,5,3.7,1,-1.4000000000000004,2.93,95.05188750187997
14:39:37,3.8,1.1,16,817,709,0.87,29,754,21.6,81.5,101,40,NA,14.516666666666667,13.633333333333333,5,3.7,1,-1.3666666666666671,2.9483333333333333,98.45625333168208
14:39:39,3.5,1.1,18.3,933,835,0.9,27,870,23.5,79.9,102,39,NA,14.55,13.666666666666666,5,3.7,1,-1.333333333333334,2.966666666666667,92.16589861751152
14:39:42,3.5,1.1,17.1,873,772,0.88,25,942,23.3,80.1,103,39,NA,14.6,13.716666666666669,5,3.7,1,-1.2833333333333332,2.994166666666667,93.97306645080579
14:39:44,3.5,1.1,14.9,761,673,0.89,31,638,20,82.9,101,40,NA,14.633333333333333,13.75,5,3.7,1,-1.25,3.0125,99.42830782410992
14:39:46,3.8,1.1,18.4,938,808,0.86,29,810,23.4,80,100,41,NA,14.666666666666666,13.783333333333331,5,3.7,1,-1.2166666666666668,3.0308333333333337,100.67114093959732
14:39:48,3.8,1.1,17.6,900,792,0.88,27,844,22.7,80.6,101,40,NA,14.7,13.816666666666666,5,3.7,1,-1.1833333333333336,3.049166666666667,94.5071736153831
14:39:51,3.7,1.1,13.6,695,589,0.85,20,917,18,84.6,99,41,NA,14.75,13.866666666666667,5,3.7,1,-1.1333333333333329,3.076666666666667,95.08716323296355
14:39:54,3.7,1.1,15.4,789,638,0.81,21,891,18.5,84.2,95,43,NA,14.8,13.916666666666666,5,3.7,1,-1.083333333333334,3.1041666666666665,100.00250006250157
14:39:56,3.5,1.1,17.8,907,734,0.81,27,819,21.7,81.4,96,43,NA,14.833333333333334,13.95,5,3.7,1,-1.0500000000000007,3.1224999999999996,101.52284263959392
14:39:58,3.5,1.1,18.7,954,768,0.81,26,849,22.2,81.1,97,41,NA,14.866666666666667,13.983333333333333,5,3.7,1,-1.0166666666666675,3.140833333333333,93.97030038117944
14:40:01,3.5,1.1,21.9,1119,925,0.83,28,952,26.7,77.2,98,41,NA,14.916666666666666,14.033333333333331,5,3.7,1,-0.9666666666666668,3.1683333333333334,95.69377990430623
14:40:03,3.7,1.1,17.7,904,753,0.83,25,892,22.5,80.8,99,41,NA,14.95,14.066666666666666,5,3.7,1,-0.9333333333333336,3.1866666666666665,103.36538461538461
14:40:05,3.7,1.1,16,819,689,0.84,25,804,20,82.9,99,41,NA,14.983333333333333,14.1,5,3.7,1,-0.9000000000000004,3.205,102.92685366908634
14:40:08,3.7,1.1,18.3,934,794,0.85,26,860,22.2,81,98,41,NA,15.033333333333331,14.15,5,3.7,1,-0.8499999999999996,3.2325000000000004,98.44936197706349
14:40:10,3.5,1.1,19.2,983,823,0.84,22,1109,24.5,79.1,100,41,NA,15.066666666666666,14.183333333333334,5,3.7,1,-0.8166666666666664,3.2508333333333335,98.19967266775778
14:40:13,3.7,1.1,19,971,839,0.86,26,943,24.5,79.1,101,40,NA,15.116666666666667,14.233333333333333,5,3.7,1,-0.7666666666666675,3.2783333333333333,105.26315789473685
14:40:15,3.5,1.1,18.9,967,840,0.87,28,870,24.1,79.4,101,40,NA,15.15,14.266666666666667,5,3.7,1,-0.7333333333333325,3.2966666666666673,104.16792254922055
14:40:17,3.7,1.1,18.2,930,822,0.88,24,1020,24.1,79.4,102,40,NA,15.183333333333334,14.3,5,3.7,1,-0.6999999999999993,3.3150000000000004,99.09713319331169
14:40:20,3.7,1.1,12.4,633,562,0.89,21,806,16.9,85.6,100,40,NA,15.233333333333333,14.35,5,3.7,1,-0.6500000000000004,3.3425,99.4206639026935
14:40:22,3.7,1.1,18.3,937,807,0.86,27,866,23.4,80,100,41,NA,15.266666666666667,14.383333333333333,5,3.7,1,-0.6166666666666671,3.3608333333333333,102.91595197255575
14:40:25,3.8,1.1,19.9,1018,867,0.85,28,858,24.4,79.2,99,42,NA,15.316666666666666,14.433333333333334,5,3.7,1,-0.5666666666666664,3.3883333333333336,102.91595197255575
14:40:27,3.5,1.1,20.7,1057,925,0.88,27,972,26.5,77.3,100,40,NA,15.35,14.466666666666669,5,3.7,1,-0.5333333333333332,3.406666666666667,98.52243313201035
14:40:29,3.5,1.1,16.9,864,767,0.89,29,826,24.1,79.4,102,40,NA,15.383333333333333,14.5,5,3.7,1,-0.5,3.4250000000000003,88.40596051764216
14:40:32,3.5,1.1,16.6,850,784,0.92,18,1285,22.9,80.4,104,39,NA,15.433333333333334,14.55,5,3.7,1,-0.4499999999999993,3.452500000000001,92.16589861751152
14:40:35,3.7,1.1,17.1,873,791,0.91,24,979,23.2,80.2,103,39,NA,15.483333333333333,14.6,5,3.7,1,-0.4000000000000003,3.48,100.51633179930408
14:40:37,3.5,1.1,13.1,669,576,0.86,22,807,17.9,84.7,100,41,NA,15.516666666666667,14.633333333333333,5,3.7,1,-0.36666666666666714,3.498333333333333,97.40259740259741
14:40:40,3.5,1.1,15.3,779,659,0.85,21,894,19.2,83.6,97,43,NA,15.566666666666666,14.683333333333334,5,3.7,1,-0.31666666666666643,3.525833333333334,95.01479512513166
14:40:43,3.7,1.1,16,817,673,0.82,22,876,19.1,83.7,95,43,NA,15.616666666666667,14.733333333333333,5,3.7,1,-0.2666666666666675,3.5533333333333332,96.54218963588914
14:40:46,3.7,1.1,15.2,776,624,0.8,21,827,17.3,85.2,93,44,NA,15.666666666666666,14.783333333333331,5,3.7,1,-0.2166666666666668,3.5808333333333335,96
14:40:48,3.7,1.1,22.2,1134,892,0.79,34,770,26.1,77.7,98,40,NA,15.7,14.816666666666666,5,3.7,1,-0.18333333333333357,3.599166666666666,91.32420091324201
14:40:50,3.7,1.1,22.8,1166,959,0.82,31,917,28.7,75.5,100,40,NA,15.733333333333333,14.85,5,3.7,1,-0.15000000000000036,3.6175,81.74386920980926
14:40:52,3.5,1.1,14.2,727,611,0.84,24,757,18.5,84.2,99,40,NA,15.766666666666667,14.883333333333333,5,3.7,1,-0.11666666666666714,3.6358333333333337,91.32420091324201
14:40:55,3.7,1.1,12.2,624,514,0.82,19,790,14.6,87.5,93,44,NA,15.816666666666666,14.933333333333334,5,3.7,1,-0.06666666666666643,3.6633333333333336,98.119968978151
14:40:57,3.8,1.1,22.2,1134,929,0.82,29,873,25.3,78.4,97,41,NA,15.85,14.966666666666669,5,3.7,1,-0.03333333333333321,3.681666666666667,97.5609756097561
14:40:59,3.8,1.1,21,1075,881,0.82,33,800,26.2,77.6,99,40,NA,15.883333333333333,15,6,3.8,1,0,3.7,97.0873786407767
14:41:01,3.8,1.1,20.2,1033,867,0.84,29,882,25.3,78.4,100,40,NA,15.916666666666666,15.033333333333331,6,3.8,1,0.03333333333333321,3.7183333333333337,101.87227050633459
14:41:03,3.8,1.1,20.9,1070,923,0.86,29,899,25.8,77.9,101,39,NA,15.95,15.066666666666666,6,3.8,1,0.06666666666666643,3.736666666666667,101.18043844856662
14:41:06,3.7,1.1,15,766,648,0.85,22,838,18.6,84.1,100,41,NA,16,15.116666666666667,6,3.8,1,0.11666666666666714,3.764166666666667,103.44827586206897
14:41:08,3.8,1.1,18.8,960,831,0.87,26,905,23.7,79.7,99,41,NA,16.033333333333335,15.15,6,3.8,1,0.15000000000000036,3.7825,102.04081632653062
14:41:11,3.8,1.1,19.7,1006,848,0.84,27,921,24.5,79,98,42,NA,16.083333333333332,15.2,6,3.8,1,0.1999999999999993,3.81,100.08681425089318
14:41:15,3.9,1.1,19.6,1002,904,0.9,14,1728,24.9,78.8,101,41,NA,16.15,15.266666666666667,7,3.9,1,0.2666666666666675,3.846666666666667,105.9320713319579
14:41:17,3.9,1.1,21.6,1101,971,0.88,28,975,26.8,77.1,100,41,NA,16.183333333333334,15.3,7,3.9,1,0.3000000000000007,3.8650000000000007,109.50691911874905
14:41:18,3.8,1.1,23.9,1223,1090,0.89,40,801,31.8,72.8,101,40,NA,16.2,15.316666666666666,7,3.9,1,0.31666666666666643,3.8741666666666665,97.50375622742968
14:41:20,3.9,1.1,23,1173,1090,0.93,45,713,32.2,72.5,102,39,NA,16.233333333333334,15.35,7,3.9,1,0.34999999999999964,3.8925,96.2315112540193
14:41:21,3.8,1.1,20.1,1026,967,0.94,43,686,29.6,74.7,103,39,NA,16.25,15.366666666666667,7,3.9,1,0.36666666666666714,3.9016666666666673,89.55223880597015
14:41:23,3.9,1.1,24.7,1261,1198,0.95,44,812,36.1,69.2,105,38,NA,16.283333333333335,15.4,7,3.9,1,0.4000000000000003,3.92,97.32673788349209
14:41:24,3.9,1.1,23.7,1211,1203,0.99,42,873,36.9,68.5,106,37,NA,16.3,15.416666666666666,7,3.9,1,0.4166666666666661,3.9291666666666663,98.52216748768473
14:41:26,3.8,1.1,16.3,830,848,1.02,33,820,27,76.9,106,38,NA,16.333333333333332,15.45,7,3.9,1,0.4499999999999993,3.9475,102.92352235011651
14:41:27,3.9,1.1,16.7,855,829,0.97,45,631,28.7,75.5,109,36,NA,16.35,15.466666666666669,7,3.9,1,0.4666666666666668,3.956666666666667,106.19469026548674
14:41:28,3.9,1.1,18.9,967,958,0.99,44,708,31.2,73.3,108,36,NA,16.366666666666667,15.483333333333333,7,3.9,1,0.4833333333333325,3.965833333333333,103.09278350515464
14:41:30,4,1.1,19.9,1017,1006,0.99,42,772,32.4,72.3,109,36,NA,16.4,15.516666666666667,8,4.1,1,0.5166666666666675,3.9841666666666673,101.61470731637365
14:41:31,4,1.1,19.2,981,963,0.98,45,723,32.6,72.1,108,37,NA,16.416666666666668,15.533333333333331,8,4.1,1,0.5333333333333332,3.993333333333333,100.50251256281408
14:41:33,4,1.1,19.6,1003,974,0.97,42,743,31.2,73.4,107,37,NA,16.45,15.566666666666666,8,4.1,1,0.5666666666666664,4.011666666666667,105.63380281690142
14:41:35,4,1.1,15.1,771,741,0.96,26,853,22,81.2,102,41,NA,16.483333333333334,15.6,8,4.1,1,0.5999999999999996,4.03,105.63511251627303
14:41:36,4,1.1,20.1,1029,951,0.92,42,678,28.4,75.7,101,40,NA,16.5,15.616666666666667,8,4.1,1,0.6166666666666671,4.0391666666666675,106.76460810233192
14:41:38,4,1.1,21,1072,993,0.93,45,680,30.4,74,101,40,NA,16.533333333333335,15.65,8,4.1,1,0.6500000000000004,4.0575,106.0070671378092
14:41:39,4,1.1,20.6,1052,964,0.92,36,851,30.2,74.2,103,39,NA,16.55,15.666666666666666,8,4.1,1,0.6666666666666661,4.066666666666666,104.89510489510491
14:41:41,4,1.1,20.2,1030,940,0.91,35,830,28.8,75.4,104,38,NA,16.583333333333332,15.7,8,4.1,1,0.6999999999999993,4.085,106.66742519057914
14:41:43,4,1.1,16.7,853,767,0.9,35,721,25.3,78.4,103,39,NA,16.616666666666667,15.733333333333333,8,4.1,1,0.7333333333333325,4.103333333333333,109.09126972320568
14:41:45,4.3,1.1,22,1124,1028,0.91,36,842,29.9,74.5,102,39,NA,16.65,15.766666666666667,9,4.2,1,0.7666666666666675,4.121666666666667,107.72860900510598
14:41:46,4,1.1,20.4,1043,939,0.9,38,742,28.6,75.6,102,39,NA,16.666666666666668,15.783333333333331,9,4.2,1,0.7833333333333332,4.130833333333333,107.43759257715564
14:41:48,4.2,1.1,20.2,1031,934,0.91,38,686,26.4,77.4,101,40,NA,16.7,15.816666666666666,9,4.2,1,0.8166666666666664,4.149166666666667,106.38297872340426
14:41:49,4.2,1.1,22.1,1128,1011,0.9,44,708,31.3,73.3,103,38,NA,16.716666666666665,15.833333333333334,9,4.2,1,0.8333333333333339,4.158333333333334,105.54293812231967
14:41:50,4.2,1.1,21.2,1084,927,0.86,45,668,29.9,74.4,102,38,NA,16.733333333333334,15.85,9,4.2,1,0.8499999999999996,4.1674999999999995,106.39134029823529
14:41:52,4.2,1.1,22.3,1138,999,0.88,38,780,30,74.3,102,39,NA,16.766666666666666,15.883333333333333,9,4.2,1,0.8833333333333329,4.185833333333333,106.76156583629893
14:41:54,4,1.1,23,1175,1002,0.85,32,926,29.4,74.9,100,39,NA,16.8,15.916666666666666,9,4.2,1,0.916666666666666,4.204166666666667,111.0129806112389
14:41:55,4.3,1.1,23.5,1200,1057,0.88,43,732,31.8,72.8,101,39,NA,16.816666666666666,15.933333333333334,9,4.2,1,0.9333333333333336,4.213333333333334,111.53032878643393
14:41:57,4.2,1.1,17.8,909,792,0.87,37,660,24.6,79,100,39,NA,16.85,15.966666666666669,9,4.2,1,0.9666666666666668,4.2316666666666665,108.53458681294958
